GEOID,NAME,tot_popE,popm_18t24E,popf_18t24E,pop_3t4E,med_incE,giniE,less_hsE,hs_degE,ba_degE,his_popE,wh_popE,bl_popE,as_popE,rohhE,thhE,hsm_18t24E,hsf_18t24E,es_3t4E,empE,emp_pubtrE,pop_bpE,bp_u18E,pop_o25E,pop_u18E,emp_r25t29E,emp_r30t34E,emp_r35t44E,emp_r45t54E,year,pop_18t24E,wh_per,bl_per,as_per,his_per,emp_r,hs_18t24_per,es_3t4_per,emp_pubtr_per,bp_per,cbp_per,rohh_per,type
4810192,"Briar CDP, Texas",4221,213,200,19,50458,0.5522,326,710,439,224,3773,60,0,341,1812,96,0,0,2149,0,611,99,3384,424,79.5,71.6,76.5,78.4,2015,413,0.893864013266999,0.0142146410803127,0,0.0530679933665008,0.765,0.464891041162228,0,0,0.144752428334518,0.233490566037736,0.188189845474614,Place
4810192,"Briar CDP, Texas",4767,241,220,71,54481,0.539,413,818,582,293,4287,93,0,446,1959,130,25,0,2486,13,596,131,3753,553,85.6,94.1,78.1,82.5,2016,461,0.899307740717432,0.0195091252359975,0,0.0614642332704007,0.85075,0.563991323210412,0,0.00522928399034594,0.125026221942522,0.236889692585895,0.227667177131189,Place
4810192,"Briar CDP, Texas",4623,113,100,191,54214,0.5608,205,797,658,312,4161,85,0,306,1737,17,22,55,2228,13,401,97,3625,785,84,91.7,81.6,81.3,2017,213,0.900064892926671,0.018386329223448,0,0.0674886437378326,0.8465,0.15962441314554,0.287958115183246,0.00583482944344704,0.0867402119835605,0.123566878980892,0.176165803108808,Place
4810192,"Briar CDP, Texas",4685,134,223,175,61729,0.4155,221,930,597,362,4203,0,0,347,1901,108,45,54,2300,14,201,13,3626,702,93.9,80.6,90.1,83.6,2018,357,0.897118463180363,0,0,0.0772678762006403,0.8705,0.605042016806723,0.308571428571429,0.00608695652173913,0.0429028815368196,0.0185185185185185,0.182535507627564,Place
4810192,"Briar CDP, Texas",5241,197,217,160,62123,0.4083,410,1154,510,776,4342,0,0,362,1952,123,71,42,2606,14,389,113,3878,949,96.1,89.5,86.1,78.8,2019,414,0.828467849647014,0,0,0.148063346689563,0.87625,0.594202898550725,0.2625,0.00537221795855718,0.074222476626598,0.119072708113804,0.185450819672131,Place
4810336,"Bristol CDP, Texas",374,0,0,0,82188,0.2492,0,48,59,0,374,0,0,75,167,0,0,0,209,0,13,0,289,85,100,82.4,100,16.5,2012,0,1,0,0,0,0.74725,,,0,0.0347593582887701,0,0.449101796407186,Place
4810336,"Bristol CDP, Texas",220,0,0,0,47917,0.2304,19,27,67,0,220,0,0,52,105,0,0,0,103,0,0,0,178,42,100,57.1,0,18.4,2013,0,1,0,0,0,0.43875,,,0,0,0,0.495238095238095,Place
4810336,"Bristol CDP, Texas",343,0,0,0,71938,0.2322,14,91,68,0,343,0,0,52,151,0,0,0,152,0,0,0,297,46,100,100,0,17.4,2014,0,1,0,0,0,0.5435,,,0,0,0,0.344370860927152,Place
4810336,"Bristol CDP, Texas",275,0,0,0,72153,0.2452,12,61,43,0,263,0,0,19,117,0,0,0,82,0,0,0,275,0,,,100,100,2015,0,0.956363636363636,0,0,0,,,,0,0,,0.162393162393162,Place
4810336,"Bristol CDP, Texas",372,19,0,0,70375,0.326,14,154,47,0,359,0,0,42,144,0,0,0,131,0,67,0,353,0,0,,100,100,2016,19,0.96505376344086,0,0,0,,0,,0,0.18010752688172,,0.291666666666667,Place
4810336,"Bristol CDP, Texas",405,20,0,0,76563,0.2933,60,184,48,0,370,21,0,52,139,0,0,0,170,0,62,0,364,21,63.6,100,100,100,2017,20,0.91358024691358,0.0518518518518519,0,0,0.909,0,,0,0.153086419753086,0,0.37410071942446,Place
4810336,"Bristol CDP, Texas",484,20,0,0,95163,0.3036,79,212,43,0,444,20,0,64,174,0,0,0,231,0,66,0,444,20,69.4,100,100,100,2018,20,0.917355371900826,0.0413223140495868,0,0,0.9235,0,,0,0.136363636363636,0,0.367816091954023,Place
4810336,"Bristol CDP, Texas",572,19,0,0,78984,0.3286,102,173,16,74,449,33,0,74,203,0,0,0,247,0,128,34,486,67,76.4,100,45.9,100,2019,19,0.784965034965035,0.0576923076923077,0,0.129370629370629,0.80575,0,,0,0.223776223776224,0.507462686567164,0.364532019704434,Place
4823356,"Elmo CDP, Texas",455,50,0,0,42321,0.3591,42,79,33,35,420,0,0,29,207,11,0,0,180,0,136,18,387,18,100,37.8,26.7,43.2,2012,50,0.923076923076923,0,0,0.0769230769230769,0.51925,0.44,,0,0.298901098901099,1,0.140096618357488,Place
4823356,"Elmo CDP, Texas",605,36,0,0,65625,0.3107,40,100,41,36,569,0,0,67,193,16,0,0,218,0,150,21,385,184,100,11.8,29.3,42.3,2013,36,0.940495867768595,0,0,0.059504132231405,0.4585,0.888888888888889,,0,0.247933884297521,0.114130434782609,0.347150259067358,Place
4823356,"Elmo CDP, Texas",1037,0,0,0,32439,0.3396,139,155,34,0,1037,0,0,139,315,0,0,0,286,0,59,0,602,435,65.9,100,24,29.9,2014,0,1,0,0,0,0.5495,,,0,0.0568948891031823,0,0.441269841269841,Place
4823356,"Elmo CDP, Texas",792,0,0,0,45764,0.3392,105,112,30,30,762,0,0,96,264,0,0,0,263,0,59,0,512,280,0,100,100,60,2015,0,0.962121212121212,0,0,0.0378787878787879,0.65,,,0,0.0744949494949495,0,0.363636363636364,Place
4823356,"Elmo CDP, Texas",1532,67,0,0,48822,0.2902,98,572,0,28,979,525,0,215,361,0,0,0,624,0,47,0,896,569,0,100,100,78.2,2016,67,0.639033942558747,0.342689295039165,0,0.0182767624020888,0.6955,0,,0,0.0306788511749347,0,0.595567867036011,Place
4823356,"Elmo CDP, Texas",1311,58,0,0,60156,0.2442,83,434,0,33,898,380,0,167,299,0,0,0,510,0,37,0,742,511,0,100,100,73.7,2017,58,0.684973302822273,0.289855072463768,0,0.0251716247139588,0.68425,0,,0,0.0282227307398932,0,0.558528428093645,Place
4823356,"Elmo CDP, Texas",1351,94,0,0,54605,0.313,144,538,0,38,1013,300,0,148,374,32,0,0,670,0,38,0,920,337,0,100,100,83,2018,94,0.749814951887491,0.222057735011103,0,0.0281273131014064,0.7075,0.680851063829787,,0,0.0281273131014064,0,0.39572192513369,Place
4823356,"Elmo CDP, Texas",1391,109,0,0,77786,0.2687,98,623,0,38,944,409,0,126,385,41,0,0,737,0,12,0,1020,262,0,100,100,85.7,2019,109,0.678648454349389,0.294033069734004,0,0.0273184759166068,0.71425,0.752293577981651,,0,0.00862688713156003,0,0.327272727272727,Place
4841404,"Lantana CDP, Texas",7005,194,123,267,132250,0.3144,72,327,2447,746,5807,106,160,210,2267,0,0,28,3156,16,123,33,4239,2449,73.6,83.8,82.7,23.5,2012,317,0.828979300499643,0.0151320485367595,0.0228408279800143,0.106495360456817,0.659,0,0.104868913857678,0.00506970849176172,0.017558886509636,0.0134748877092691,0.0926334362593736,Place
4841404,"Lantana CDP, Texas",7809,169,137,343,137295,0.309,112,391,2695,1066,5899,298,184,216,2400,0,0,18,3478,14,80,27,4703,2800,76.5,83.4,64.7,26.1,2013,306,0.755410423869894,0.0381610961710846,0.0235625560250992,0.136509156101934,0.62675,0,0.0524781341107872,0.00402530189764232,0.0102445895761301,0.00964285714285714,0.09,Place
4841404,"Lantana CDP, Texas",8025,214,202,259,142794,0.3129,115,358,2845,936,6342,370,67,230,2472,0,0,16,3593,19,56,0,4785,2824,78,83.8,60.5,18.1,2014,416,0.790280373831776,0.0461059190031153,0.00834890965732087,0.116635514018692,0.601,0,0.0617760617760618,0.00528806011689396,0.00697819314641745,0,0.093042071197411,Place
4841404,"Lantana CDP, Texas",8585,111,273,259,135347,0.3361,135,417,2847,1006,7074,70,127,240,2656,0,0,18,3863,23,94,14,5196,3005,71.8,76.2,76.2,89.8,2015,384,0.823995340710542,0.0081537565521258,0.0147932440302854,0.117181129877694,0.785,0,0.0694980694980695,0.00595392182241781,0.0109493302271404,0.00465890183028286,0.0903614457831325,Place
4841404,"Lantana CDP, Texas",8944,118,262,310,142375,0.3177,115,414,3134,795,7378,225,184,207,2807,0,0,60,4155,0,60,13,5417,3147,70.7,80.9,78.7,90.5,2016,380,0.824910554561717,0.0251565295169946,0.0205724508050089,0.0888864042933811,0.802,0,0.193548387096774,0,0.00670840787119857,0.00413091833492215,0.0737442109013181,Place
4841404,"Lantana CDP, Texas",9503,162,347,335,142244,0.3129,182,499,3013,753,7643,254,412,165,2870,0,15,63,4614,0,106,60,5686,3308,53.1,71,82.6,88.3,2017,509,0.804272335052089,0.0267284015574029,0.0433547300852362,0.0792381353256866,0.7375,0,0.188059701492537,0,0.0111543723034831,0.0181378476420798,0.0574912891986063,Place
4841404,"Lantana CDP, Texas",9536,264,285,281,142112,0.3244,205,553,3252,1159,7344,347,434,102,2997,0,14,78,4693,0,92,49,5838,3149,55,66.5,82.8,89.8,2018,549,0.770134228187919,0.0363884228187919,0.045511744966443,0.121539429530201,0.73525,0,0.277580071174377,0,0.00964765100671141,0.0155604953953636,0.034034034034034,Place
4841404,"Lantana CDP, Texas",9462,206,243,285,147656,0.3298,90,581,3377,1059,7287,364,512,125,3038,0,14,76,4726,0,125,70,5985,3028,50,79.9,82.4,84.3,2019,449,0.770133164235891,0.0384696681462693,0.0541111815683788,0.111921369689283,0.7415,0,0.266666666666667,0,0.0132107376875925,0.0231175693527081,0.0411454904542462,Place
4854868,"Paloma Creek CDP, Texas",3367,113,82,281,59920,0.276,23,241,390,785,2305,197,7,205,927,55,53,0,1448,0,326,116,1666,1506,75.2,100,91.6,100,2012,195,0.684585684585685,0.0585090585090585,0.00207900207900208,0.233145233145233,0.917,0.564102564102564,0,0,0.0968220968220968,0.0770252324037185,0.221143473570658,Place
4854868,"Paloma Creek CDP, Texas",3181,46,15,183,69792,0.3274,76,307,383,870,2021,228,7,203,895,31,15,0,1422,0,269,116,1655,1465,78.4,89,94.8,100,2013,61,0.63533480037724,0.0716755737189563,0.00220056585979252,0.27349889971707,0.9055,1.01639344262295,0,0,0.0845646023263125,0.0791808873720137,0.226815642458101,Place
4854868,"Paloma Creek CDP, Texas",3202,26,74,200,76337,0.3673,49,279,570,675,2122,238,0,362,961,0,74,0,1415,0,161,104,1839,1263,75.4,89.7,80.2,100,2014,100,0.662710805746409,0.0743285446595878,0,0.210805746408495,0.86325,0,0,0,0.0502810743285447,0.0823436262866192,0.376690946930281,Place
4854868,"Paloma Creek CDP, Texas",3780,39,102,163,76447,0.3759,104,297,675,611,2258,756,0,423,1112,0,86,0,1612,0,239,141,2084,1555,79.7,53.3,88.7,79.5,2015,141,0.597354497354497,0.2,0,0.161640211640212,0.753,0,0,0,0.0632275132275132,0.0906752411575563,0.380395683453237,Place
4854868,"Paloma Creek CDP, Texas",3727,38,94,163,85161,0.3801,111,391,717,447,2279,768,0,492,1106,0,61,0,1796,0,282,130,2196,1399,73.5,73.4,92.2,74.3,2016,132,0.61148376710491,0.206063858331097,0,0.119935605044272,0.7835,0,0,0,0.0756640729809498,0.0929235167977127,0.444846292947559,Place
4854868,"Paloma Creek CDP, Texas",4123,53,111,107,93750,0.3529,97,430,815,498,2339,1107,0,365,1176,0,70,0,1982,0,170,50,2377,1582,74.2,80.1,86.3,82,2017,164,0.56730536017463,0.268493815183119,0,0.120785835556634,0.8065,0,0,0,0.0412321125394131,0.0316055625790139,0.310374149659864,Place
4854868,"Paloma Creek CDP, Texas",3340,61,81,123,91116,0.318,76,323,640,246,1879,1056,0,371,1015,0,39,0,1659,1,131,43,1921,1277,93.3,69.5,91.1,80.4,2018,142,0.562574850299401,0.316167664670659,0,0.0736526946107785,0.83575,0,0,0.000602772754671489,0.0392215568862276,0.033672670321065,0.36551724137931,Place
4854868,"Paloma Creek CDP, Texas",3298,68,68,71,94190,0.3097,77,232,586,294,2127,803,34,292,1012,0,33,0,1628,6,139,50,1979,1183,79.5,81.8,88.8,83.1,2019,136,0.644936325045482,0.243480897513645,0.0103092783505155,0.0891449363250455,0.833,0,0,0.00368550368550369,0.0421467556094603,0.0422654268808115,0.288537549407115,Place
4854872,"Paloma Creek South CDP, Texas",3329,64,199,180,109886,0.2394,33,234,593,470,1641,905,71,53,1055,50,4,9,1818,10,77,35,2034,1032,90.9,91,81.1,0,2012,263,0.492940823069991,0.271853409432262,0.021327726043857,0.14118353860018,0.6575,0.380228136882129,0.05,0.0055005500550055,0.0231300690898168,0.0339147286821705,0.0502369668246446,Place
4854872,"Paloma Creek South CDP, Texas",3771,26,230,174,108988,0.2765,0,214,773,463,2056,932,40,87,1228,16,5,25,2074,34,290,156,2249,1266,93.4,97.2,91.3,37.3,2013,256,0.545213471227791,0.247149297268629,0.0106072659771944,0.122779103686025,0.798,0.125,0.14367816091954,0.0163934426229508,0.0769026783346592,0.123222748815166,0.0708469055374593,Place
4854872,"Paloma Creek South CDP, Texas",4221,106,245,175,115042,0.2617,58,194,810,631,1892,1425,24,103,1282,54,0,18,2274,31,207,76,2487,1383,93.3,100,76.2,63.6,2014,351,0.448235015399195,0.337597725657427,0.00568585643212509,0.149490642027955,0.83275,0.307692307692308,0.102857142857143,0.0136323658751099,0.0490405117270789,0.0549530007230658,0.0803432137285492,Place
4854872,"Paloma Creek South CDP, Texas",5141,114,272,180,107873,0.2765,127,245,1192,654,2588,1534,45,202,1675,0,0,18,2938,18,285,105,3226,1529,97,92.7,84.5,92.6,2015,386,0.503404007002529,0.298385528107372,0.00875316086364521,0.127212604551644,0.917,0,0.1,0.00612661674608577,0.055436685469753,0.0686723348593852,0.120597014925373,Place
4854872,"Paloma Creek South CDP, Texas",5298,110,74,108,89904,0.3266,189,310,1487,495,3167,999,143,282,1886,18,0,19,2952,26,562,266,3596,1518,88.2,91.2,80.3,93.4,2016,184,0.597772744431861,0.188561721404304,0.0269913174782937,0.0934314835787089,0.88275,0.195652173913043,0.175925925925926,0.00880758807588076,0.106077765194413,0.175230566534914,0.149522799575822,Place
4854872,"Paloma Creek South CDP, Texas",6406,95,155,210,94939,0.3199,209,482,1744,490,3875,1331,220,349,2180,18,0,18,3394,28,548,267,4216,1940,85.8,83,89.2,97.3,2017,250,0.60490165469872,0.207773961910709,0.0343428036216047,0.0764907898844833,0.88825,0.144,0.0857142857142857,0.00824985268120212,0.0855448017483609,0.137628865979381,0.160091743119266,Place
4854872,"Paloma Creek South CDP, Texas",6624,155,152,216,106178,0.3287,222,525,2107,620,4161,1315,211,304,2346,41,0,0,3849,0,478,149,4614,1703,87.1,84.8,84.2,95.9,2018,307,0.628170289855073,0.198520531400966,0.0318538647342995,0.0935990338164251,0.88,0.267100977198697,0,0,0.0721618357487923,0.087492660011744,0.129582267689685,Place
4854872,"Paloma Creek South CDP, Texas",7986,249,173,302,113117,0.3286,219,615,2388,751,4720,1624,234,396,2657,46,0,48,4454,0,447,168,5081,2483,83.1,87.9,82.8,96.3,2019,422,0.591034310042574,0.20335587277736,0.0293012772351615,0.0940395692461808,0.87525,0.218009478672986,0.158940397350993,0,0.0559729526671675,0.067660088602497,0.149040270982311,Place
4856462,"Pecan Acres CDP, Texas",4905,190,176,215,91902,0.381,240,874,715,835,3881,23,0,265,1426,14,92,34,2105,0,143,49,2830,1709,76.1,72.6,64.2,25.4,2012,366,0.791233435270133,0.00468909276248726,0,0.170234454638124,0.59575,0.0765027322404372,0.158139534883721,0,0.0291539245667686,0.0286717378583967,0.185834502103787,Place
4856462,"Pecan Acres CDP, Texas",5051,188,145,182,93423,0.3818,159,882,828,671,4228,18,0,225,1441,63,59,35,2037,0,167,48,2834,1884,70.3,73.2,62.3,42.2,2013,333,0.837061967927143,0.0035636507622253,0,0.132844981191843,0.62,0.378378378378378,0.192307692307692,0,0.0330627598495347,0.0254777070063694,0.156141568355309,Place
4856462,"Pecan Acres CDP, Texas",5331,163,166,103,105547,0.4074,139,975,910,634,4505,19,13,238,1535,68,102,0,2400,0,185,51,3194,1808,74.6,75.7,64.6,46.5,2014,329,0.845057212530482,0.00356405927593322,0.00243856687300694,0.118927030575877,0.6535,0.413373860182371,0,0,0.0347026824235603,0.0282079646017699,0.155048859934853,Place
4856462,"Pecan Acres CDP, Texas",5437,230,115,197,108646,0.4403,178,893,991,925,4278,20,54,158,1488,112,97,0,2350,0,150,22,3263,1824,78.7,81.5,81.9,68.7,2015,345,0.786830972963031,0.00367849917233769,0.00993194776531175,0.170130586720618,0.777,0.649275362318841,0,0,0.0275887437925326,0.0120614035087719,0.106182795698925,Place
4856462,"Pecan Acres CDP, Texas",5416,253,153,187,111208,0.4691,245,764,1063,759,4457,19,60,177,1515,117,125,0,2417,0,411,210,3243,1761,81.5,73.2,91.7,74.5,2016,406,0.822932053175775,0.00350812407680945,0.0110782865583456,0.140140324963072,0.80225,0.576354679802956,0,0,0.0758862629246677,0.119250425894378,0.116831683168317,Place
4856462,"Pecan Acres CDP, Texas",5780,304,210,149,112279,0.4952,293,704,1012,683,4839,23,77,188,1641,143,180,0,2412,0,570,234,3375,1891,17.9,67.1,88,73.5,2017,514,0.83719723183391,0.00397923875432526,0.0133217993079585,0.118166089965398,0.61625,0.556420233463035,0,0,0.0986159169550173,0.12374405076679,0.114564290067032,Place
4856462,"Pecan Acres CDP, Texas",5670,271,192,120,107813,0.5135,262,584,1066,714,4710,26,53,183,1670,81,182,0,2318,0,618,232,3389,1818,25,75.3,88.2,77.6,2018,463,0.830687830687831,0.00458553791887125,0.00934744268077601,0.125925925925926,0.66525,0.349892008639309,0,0,0.108994708994709,0.127612761276128,0.109580838323353,Place
4856462,"Pecan Acres CDP, Texas",5259,239,135,159,103563,0.5101,296,508,1037,597,4530,0,56,138,1607,86,109,0,1993,0,761,344,3266,1619,12.3,84,77.5,76.2,2019,374,0.861380490587564,0,0.0106484122456741,0.113519680547633,0.625,0.459893048128342,0,0,0.144704316409964,0.212476837554046,0.0858742999377722,Place
4856498,"Pecan Plantation CDP, Texas",5403,3,65,142,88992,0.4086,173,385,1079,444,4891,0,21,94,2328,0,19,0,2110,15,153,0,4578,757,85.5,73.5,72.9,15,2012,68,0.905237830834721,0,0.00388672959466963,0.082176568573015,0.61725,0,0,0.00710900473933649,0.028317601332593,0,0.0403780068728522,Place
4856498,"Pecan Plantation CDP, Texas",5288,37,74,57,87635,0.3594,218,444,1009,290,4916,0,0,143,2346,29,15,0,2011,0,227,43,4608,569,79.8,74.2,69.1,15.5,2013,111,0.92965204236006,0,0,0.0548411497730711,0.5965,0.522522522522523,0,0,0.0429273827534039,0.0755711775043937,0.0609548167092924,Place
4856498,"Pecan Plantation CDP, Texas",5607,46,58,76,85000,0.3716,207,376,887,391,5153,0,0,188,2428,31,11,0,1949,0,264,75,4822,681,74.3,73.8,71.3,18.4,2014,104,0.919029784198323,0,0,0.0697342607454967,0.5945,0.596153846153846,0,0,0.0470840021401819,0.110132158590308,0.0774299835255354,Place
4856498,"Pecan Plantation CDP, Texas",5755,79,41,99,87930,0.3853,253,337,862,377,5290,0,0,197,2438,43,0,0,2033,0,264,56,4939,696,59.7,77.9,71.6,73,2015,120,0.919200695047784,0,0,0.0655082536924414,0.7055,0.716666666666667,0,0,0.0458731537793223,0.0804597701149425,0.0808039376538146,Place
4856498,"Pecan Plantation CDP, Texas",5555,120,118,75,80865,0.3684,43,348,931,96,5356,0,0,218,2501,85,17,0,1920,0,138,46,4782,535,71.3,63.4,65,77.2,2016,238,0.964176417641764,0,0,0.0172817281728173,0.69225,0.714285714285714,0,0,0.0248424842484248,0.085981308411215,0.0871651339464214,Place
4856498,"Pecan Plantation CDP, Texas",5491,153,109,74,79760,0.3947,58,337,981,100,5334,0,20,163,2468,99,29,0,1743,0,246,86,4716,513,75.3,62.7,58.2,70,2017,262,0.971407758149699,0,0.00364232380258605,0.0182116190129303,0.6655,0.755725190839695,0,0,0.0448005827718084,0.167641325536062,0.0660453808752026,Place
4856498,"Pecan Plantation CDP, Texas",5987,120,236,95,81758,0.4072,27,430,1010,112,5836,0,17,132,2537,63,18,0,2025,0,212,57,4915,716,78.1,75.8,60.4,63.1,2018,356,0.974778687155504,0,0.0028394855520294,0.0187071989310172,0.6935,0.353932584269663,0,0,0.0354100551194254,0.079608938547486,0.0520299566417028,Place
4856498,"Pecan Plantation CDP, Texas",6243,115,218,101,84420,0.3955,43,488,1054,93,5875,0,63,115,2566,52,18,0,2149,0,207,45,5153,757,79.9,82.3,61.2,67.7,2019,333,0.941053980458113,0,0.0100913022585296,0.0148966842864008,0.72775,0.312312312312312,0,0,0.0331571359923114,0.059445178335535,0.0448168355416991,Place
4861568,"Rendon CDP, Texas",13014,451,508,446,62887,0.4322,862,2023,1827,2235,9948,503,22,615,4542,101,213,14,5980,43,1570,620,8585,3416,72.1,83,64.1,22.4,2012,959,0.764407561088059,0.0386506838788996,0.00169048716766559,0.171738128169663,0.604,0.210636079249218,0.031390134529148,0.00719063545150502,0.120639311510681,0.181498829039813,0.135402906208719,Place
4861568,"Rendon CDP, Texas",13700,597,584,457,66128,0.4179,923,2052,1672,2352,10530,411,23,709,4506,133,264,29,6116,46,1720,667,8793,3726,70.2,79,59.5,17.5,2013,1181,0.768613138686131,0.03,0.00167883211678832,0.171678832116788,0.5655,0.225232853513971,0.0634573304157549,0.00752125572269457,0.125547445255474,0.179012345679012,0.157345761207279,Place
4861568,"Rendon CDP, Texas",13743,664,507,513,66784,0.4287,1048,2060,1758,2546,10170,579,155,775,4433,124,226,27,6228,37,1474,533,8895,3676,68.8,78.8,59.6,17.8,2014,1171,0.740013097576948,0.0421305391835844,0.0112784690387834,0.185257949501564,0.5625,0.211784799316823,0.0526315789473684,0.00594091201027617,0.107254602343011,0.144994559303591,0.174825174825175,Place
4861568,"Rendon CDP, Texas",14114,677,480,468,77196,0.4245,759,2133,2032,2315,10829,522,225,794,4523,152,188,28,6663,43,992,275,9190,3763,57.6,75.4,75.5,75.9,2015,1157,0.767252373529829,0.0369845543432053,0.0159416182513816,0.164021538897549,0.711,0.262748487467589,0.0598290598290598,0.00645354945219871,0.0702848235794247,0.0730799893701834,0.175547203183728,Place
4861568,"Rendon CDP, Texas",14025,526,466,371,80610,0.4258,773,1906,2289,1992,10856,735,215,748,4551,109,149,24,6520,0,920,240,9408,3621,57.8,77.2,73.9,72.2,2016,992,0.774046345811052,0.0524064171122995,0.0153297682709447,0.142032085561497,0.70275,0.219758064516129,0.0646900269541779,0,0.0655971479500891,0.0662800331400166,0.164359481432652,Place
