GEOID,NAME,popm_18t24E,popf_18t24E,pop_3t4E,less_hsE,hs_degE,ba_degE,his_popE,wh_popE,bl_popE,as_popE,rohhE,thhE,hsm_18t24E,hsf_18t24E,es_3t4E,empE,emp_pubtrE,pop_o25E,emp_r25t29E,emp_r30t34E,emp_r35t44E,emp_r45t54E,type,tot_popE_2012,tot_popE_2013,tot_popE_2014,tot_popE_2015,tot_popE_2016,tot_popE_2017,tot_popE_2018,tot_popE_2019,med_incE_2012,med_incE_2013,med_incE_2014,med_incE_2015,med_incE_2016,med_incE_2017,med_incE_2018,med_incE_2019,giniE_2012,giniE_2013,giniE_2014,giniE_2015,giniE_2016,giniE_2017,giniE_2018,giniE_2019,pop_u18E_2012,pop_u18E_2013,pop_u18E_2014,pop_u18E_2015,pop_u18E_2016,pop_u18E_2017,pop_u18E_2018,pop_u18E_2019,pop_bpE_2012,pop_bpE_2013,pop_bpE_2014,pop_bpE_2015,pop_bpE_2016,pop_bpE_2017,pop_bpE_2018,pop_bpE_2019,bp_u18E_2012,bp_u18E_2013,bp_u18E_2014,bp_u18E_2015,bp_u18E_2016,bp_u18E_2017,bp_u18E_2018,bp_u18E_2019,bp_per_2012,bp_per_2013,bp_per_2014,bp_per_2015,bp_per_2016,bp_per_2017,bp_per_2018,bp_per_2019,cbp_per_2012,cbp_per_2013,cbp_per_2014,cbp_per_2015,cbp_per_2016,cbp_per_2017,cbp_per_2018,cbp_per_2019,rohh_per_2012,rohh_per_2013,rohh_per_2014,rohh_per_2015,rohh_per_2016,rohh_per_2017,rohh_per_2018,rohh_per_2019,emp_pubtr_per_2012,emp_pubtr_per_2013,emp_pubtr_per_2014,emp_pubtr_per_2015,emp_pubtr_per_2016,emp_pubtr_per_2017,emp_pubtr_per_2018,emp_pubtr_per_2019,es_3t4_per_2012,es_3t4_per_2013,es_3t4_per_2014,es_3t4_per_2015,es_3t4_per_2016,es_3t4_per_2017,es_3t4_per_2018,es_3t4_per_2019,hs_18t24_per_2012,hs_18t24_per_2013,hs_18t24_per_2014,hs_18t24_per_2015,hs_18t24_per_2016,hs_18t24_per_2017,hs_18t24_per_2018,hs_18t24_per_2019,emp_r_2012,emp_r_2013,emp_r_2014,emp_r_2015,emp_r_2016,emp_r_2017,emp_r_2018,emp_r_2019,his_per_2012,his_per_2013,his_per_2014,his_per_2015,his_per_2016,his_per_2017,his_per_2018,his_per_2019,as_per_2012,as_per_2013,as_per_2014,as_per_2015,as_per_2016,as_per_2017,as_per_2018,as_per_2019,bl_per_2012,bl_per_2013,bl_per_2014,bl_per_2015,bl_per_2016,bl_per_2017,bl_per_2018,bl_per_2019,wh_per_2012,wh_per_2013,wh_per_2014,wh_per_2015,wh_per_2016,wh_per_2017,wh_per_2018,wh_per_2019,pop_18t24E_2012,pop_18t24E_2013,pop_18t24E_2014,pop_18t24E_2015,pop_18t24E_2016,pop_18t24E_2017,pop_18t24E_2018,pop_18t24E_2019
4810216,"Briaroaks city, Texas",38,25,7,6,78,92,33,583,0,0,0,203,2,8,0,290,2,434,85.2,77.4,70.4,28.7,Place,620,,,,,,,,84306,,,,,,,,0.3093,,,,,,,,123,,,,,,,,12,,,,,,,,0,,,,,,,,0.0193548387096774,,,,,,,,0,,,,,,,,0,,,,,,,,0.00689655172413793,,,,,,,,0,,,,,,,,0.0634920634920635,,,,,,,,0.65425,,,,,,,,0.0532258064516129,,,,,,,,0,,,,,,,,0,,,,,,,,0.940322580645161,,,,,,,,63,,,,,,,
4810216,"Briaroaks city, Texas",51,33,7,8,95,95,18,630,0,0,2,200,3,9,0,277,2,430,71.7,75.4,59.5,30.7,Place,,653,,,,,,,,89444,,,,,,,,0.3059,,,,,,,,139,,,,,,,,18,,,,,,,,2,,,,,,,,0.0275650842266463,,,,,,,,0.0143884892086331,,,,,,,,0.01,,,,,,,,0.0072202166064982,,,,,,,,0,,,,,,,,0.0714285714285714,,,,,,,,0.59325,,,,,,,,0.0275650842266463,,,,,,,,0,,,,,,,,0,,,,,,,,0.964777947932619,,,,,,,,84,,,,,,
4810216,"Briaroaks city, Texas",45,27,9,10,78,85,40,577,0,0,1,197,1,9,0,250,1,405,77.1,75,52.6,31,Place,,,626,,,,,,,,90170,,,,,,,,0.3244,,,,,,,,149,,,,,,,,16,,,,,,,,2,,,,,,,,0.0255591054313099,,,,,,,,0.0134228187919463,,,,,,,,0.0050761421319797,,,,,,,,0.004,,,,,,,,0,,,,,,,,0.0277777777777778,,,,,,,,0.58925,,,,,,,,0.0638977635782748,,,,,,,,0,,,,,,,,0,,,,,,,,0.921725239616613,,,,,,,,72,,,,,
4810216,"Briaroaks city, Texas",25,32,7,11,83,80,38,509,0,0,7,200,4,10,0,231,1,377,94.1,42.9,75.5,77.4,Place,,,,548,,,,,,,,77000,,,,,,,,0.3634,,,,,,,,114,,,,,,,,24,,,,,,,,2,,,,,,,,0.0437956204379562,,,,,,,,0.0175438596491228,,,,,,,,0.035,,,,,,,,0.00432900432900433,,,,,,,,0,,,,,,,,0.140350877192982,,,,,,,,0.72475,,,,,,,,0.0693430656934307,,,,,,,,0,,,,,,,,0,,,,,,,,0.928832116788321,,,,,,,,57,,,,
4810216,"Briaroaks city, Texas",19,29,4,14,62,78,39,434,2,0,7,186,4,11,0,228,2,341,100,66.7,83.3,81.4,Place,,,,,476,,,,,,,,82500,,,,,,,,0.4004,,,,,,,,87,,,,,,,,20,,,,,,,,2,,,,,,,,0.0420168067226891,,,,,,,,0.0229885057471264,,,,,,,,0.0376344086021505,,,,,,,,0.0087719298245614,,,,,,,,0,,,,,,,,0.166666666666667,,,,,,,,0.8285,,,,,,,,0.0819327731092437,,,,,,,,0,,,,,,,,0.00420168067226891,,,,,,,,0.911764705882353,,,,,,,,48,,,
4810216,"Briaroaks city, Texas",23,36,1,10,53,75,40,434,2,0,9,191,4,14,0,224,2,340,100,50,72.2,79.8,Place,,,,,,477,,,,,,,,77917,,,,,,,,0.4035,,,,,,,,78,,,,,,,,19,,,,,,,,2,,,,,,,,0.039832285115304,,,,,,,,0.0256410256410256,,,,,,,,0.0471204188481675,,,,,,,,0.00892857142857143,,,,,,,,0,,,,,,,,0.135593220338983,,,,,,,,0.755,,,,,,,,0.0838574423480084,,,,,,,,0,,,,,,,,0.00419287211740042,,,,,,,,0.909853249475891,,,,,,,,59,,
4810216,"Briaroaks city, Texas",15,30,2,7,74,75,33,422,103,0,9,213,11,11,0,254,2,365,100,100,70.4,84.5,Place,,,,,,,563,,,,,,,,68438,,,,,,,,0.4549,,,,,,,,153,,,,,,,,118,,,,,,,,80,,,,,,,,0.209591474245115,,,,,,,,0.522875816993464,,,,,,,,0.0422535211267606,,,,,,,,0.0078740157480315,,,,,,,,0,,,,,,,,0.488888888888889,,,,,,,,0.88725,,,,,,,,0.0586145648312611,,,,,,,,0,,,,,,,,0.182948490230906,,,,,,,,0.74955595026643,,,,,,,,45,
4810216,"Briaroaks city, Texas",15,50,3,8,68,80,42,462,6,0,13,221,11,27,0,245,0,372,70,100,69.4,78.9,Place,,,,,,,,515,,,,,,,,72344,,,,,,,,0.4569,,,,,,,,78,,,,,,,,24,,,,,,,,0,,,,,,,,0.0466019417475728,,,,,,,,0,,,,,,,,0.0588235294117647,,,,,,,,0,,,,,,,,0,,,,,,,,0.338461538461539,,,,,,,,0.79575,,,,,,,,0.0815533980582524,,,,,,,,0,,,,,,,,0.0116504854368932,,,,,,,,0.897087378640777,,,,,,,,65
4831715,"Hackberry town, Texas",33,2,37,86,84,85,238,284,28,0,33,177,24,2,4,271,2,341,82,71.6,65.4,17.4,Place,554,,,,,,,,56979,,,,,,,,0.3931,,,,,,,,176,,,,,,,,122,,,,,,,,62,,,,,,,,0.220216606498195,,,,,,,,0.352272727272727,,,,,,,,0.186440677966102,,,,,,,,0.00738007380073801,,,,,,,,0.108108108108108,,,,,,,,1.37142857142857,,,,,,,,0.591,,,,,,,,0.429602888086643,,,,,,,,0,,,,,,,,0.0505415162454874,,,,,,,,0.512635379061372,,,,,,,,35,,,,,,,
4831715,"Hackberry town, Texas",91,33,53,203,103,133,620,338,96,18,60,291,37,22,6,491,1,584,76.3,82.1,71.7,33.3,Place,,1072,,,,,,,,57063,,,,,,,,0.4867,,,,,,,,361,,,,,,,,274,,,,,,,,150,,,,,,,,0.255597014925373,,,,,,,,0.415512465373961,,,,,,,,0.206185567010309,,,,,,,,0.00203665987780041,,,,,,,,0.113207547169811,,,,,,,,0.596774193548387,,,,,,,,0.6585,,,,,,,,0.578358208955224,,,,,,,,0.0167910447761194,,,,,,,,0.0895522388059701,,,,,,,,0.315298507462687,,,,,,,,124,,,,,,
4831715,"Hackberry town, Texas",112,47,50,231,150,231,768,392,98,107,79,405,33,28,6,732,1,815,78.7,85.9,82.1,41.5,Place,,,1370,,,,,,,,84313,,,,,,,,0.4083,,,,,,,,394,,,,,,,,250,,,,,,,,131,,,,,,,,0.182481751824818,,,,,,,,0.33248730964467,,,,,,,,0.195061728395062,,,,,,,,0.00136612021857924,,,,,,,,0.12,,,,,,,,0.415094339622642,,,,,,,,0.7205,,,,,,,,0.560583941605839,,,,,,,,0.0781021897810219,,,,,,,,0.0715328467153285,,,,,,,,0.286131386861314,,,,,,,,159,,,,,
4831715,"Hackberry town, Texas",72,63,46,261,170,247,950,389,145,31,65,459,23,33,0,842,2,955,91.7,90.9,82.8,95.6,Place,,,,1530,,,,,,,,90694,,,,,,,,0.3887,,,,,,,,437,,,,,,,,306,,,,,,,,152,,,,,,,,0.2,,,,,,,,0.347826086956522,,,,,,,,0.14161220043573,,,,,,,,0.00237529691211401,,,,,,,,0,,,,,,,,0.340740740740741,,,,,,,,0.9025,,,,,,,,0.620915032679739,,,,,,,,0.0202614379084967,,,,,,,,0.0947712418300654,,,,,,,,0.254248366013072,,,,,,,,135,,,,
4831715,"Hackberry town, Texas",111,110,69,295,253,396,1095,536,343,35,112,626,27,27,0,1212,3,1297,81.3,90.7,86.3,92,Place,,,,,2022,,,,,,,,86912,,,,,,,,0.3949,,,,,,,,501,,,,,,,,275,,,,,,,,126,,,,,,,,0.136003956478734,,,,,,,,0.251497005988024,,,,,,,,0.178913738019169,,,,,,,,0.00247524752475248,,,,,,,,0,,,,,,,,0.244343891402715,,,,,,,,0.87575,,,,,,,,0.541543026706231,,,,,,,,0.0173095944609298,,,,,,,,0.169634025717112,,,,,,,,0.265084075173096,,,,,,,,221,,,
4831715,"Hackberry town, Texas",94,106,71,265,298,449,1210,555,399,67,129,672,4,28,0,1290,0,1515,82.2,88,81,90.3,Place,,,,,,2246,,,,,,,,92727,,,,,,,,0.38,,,,,,,,531,,,,,,,,218,,,,,,,,115,,,,,,,,0.0970614425645592,,,,,,,,0.216572504708098,,,,,,,,0.191964285714286,,,,,,,,0,,,,,,,,0,,,,,,,,0.04,,,,,,,,0.85375,,,,,,,,0.53873552983081,,,,,,,,0.0298308103294746,,,,,,,,0.177649154051647,,,,,,,,0.247105966162066,,,,,,,,200,,
4831715,"Hackberry town, Texas",43,30,70,146,205,503,722,674,92,283,118,562,3,10,0,1025,0,1237,81.4,82.8,92.3,86.4,Place,,,,,,,1805,,,,,,,,96111,,,,,,,,0.3279,,,,,,,,495,,,,,,,,72,,,,,,,,25,,,,,,,,0.0398891966759003,,,,,,,,0.0505050505050505,,,,,,,,0.209964412811388,,,,,,,,0,,,,,,,,0,,,,,,,,0.0821917808219178,,,,,,,,0.85725,,,,,,,,0.4,,,,,,,,0.156786703601108,,,,,,,,0.0509695290858726,,,,,,,,0.373407202216066,,,,,,,,73,
4831715,"Hackberry town, Texas",14,34,110,107,162,630,617,796,114,294,107,574,0,6,0,1018,0,1250,78.9,84.6,92.3,92.5,Place,,,,,,,,1863,,,,,,,,108700,,,,,,,,0.3268,,,,,,,,565,,,,,,,,59,,,,,,,,19,,,,,,,,0.0316693505099302,,,,,,,,0.0336283185840708,,,,,,,,0.186411149825784,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0.87075,,,,,,,,0.331186258722491,,,,,,,,0.15780998389694,,,,,,,,0.0611916264090177,,,,,,,,0.427267847557703,,,,,,,,48
4821028,"Double Oak town, Texas",125,73,68,62,176,771,182,2532,77,24,77,866,18,25,12,1246,0,1813,72.7,77.7,70.5,27.9,Place,2894,,,,,,,,116071,,,,,,,,0.3686,,,,,,,,883,,,,,,,,189,,,,,,,,146,,,,,,,,0.0653075328265377,,,,,,,,0.165345413363533,,,,,,,,0.0889145496535797,,,,,,,,0,,,,,,,,0.176470588235294,,,,,,,,0.181818181818182,,,,,,,,0.622,,,,,,,,0.0628887353144437,,,,,,,,0.0082930200414651,,,,,,,,0.0266067726330339,,,,,,,,0.874913614374568,,,,,,,,198,,,,,,,
4821028,"Double Oak town, Texas",171,97,64,53,207,752,173,2583,48,36,56,904,25,22,10,1360,0,1895,79.6,74.3,74.9,27.2,Place,,2922,,,,,,,,125179,,,,,,,,0.3682,,,,,,,,759,,,,,,,,181,,,,,,,,135,,,,,,,,0.0619438740588638,,,,,,,,0.177865612648221,,,,,,,,0.0619469026548673,,,,,,,,0,,,,,,,,0.15625,,,,,,,,0.186567164179104,,,,,,,,0.64,,,,,,,,0.0592060232717317,,,,,,,,0.0123203285420945,,,,,,,,0.0164271047227926,,,,,,,,0.883983572895277,,,,,,,,268,,,,,,
4821028,"Double Oak town, Texas",148,120,99,46,180,806,174,2670,25,51,60,900,26,32,18,1357,0,1865,75.7,78.3,75.4,24.9,Place,,,2951,,,,,,,,132955,,,,,,,,0.3616,,,,,,,,818,,,,,,,,235,,,,,,,,184,,,,,,,,0.0796340223652999,,,,,,,,0.224938875305623,,,,,,,,0.0666666666666667,,,,,,,,0,,,,,,,,0.181818181818182,,,,,,,,0.194029850746269,,,,,,,,0.63575,,,,,,,,0.0589630633683497,,,,,,,,0.0172822771941715,,,,,,,,0.0084717045069468,,,,,,,,0.904778041341918,,,,,,,,268,,,,,
4821028,"Double Oak town, Texas",162,146,66,23,135,911,189,2662,52,51,35,968,26,61,10,1436,0,1960,58.7,63.9,76.8,80.9,Place,,,,3013,,,,,,,,136500,,,,,,,,0.3679,,,,,,,,745,,,,,,,,117,,,,,,,,48,,,,,,,,0.0388317291735812,,,,,,,,0.0644295302013423,,,,,,,,0.0361570247933884,,,,,,,,0,,,,,,,,0.151515151515152,,,,,,,,0.168831168831169,,,,,,,,0.70075,,,,,,,,0.0627281778957849,,,,,,,,0.0169266511782277,,,,,,,,0.0172585462993694,,,,,,,,0.883504812479257,,,,,,,,308,,,,
4821028,"Double Oak town, Texas",171,132,31,38,120,1019,166,2670,72,42,50,1007,24,51,0,1497,0,2059,65.5,93.8,78,83.3,Place,,,,,3028,,,,,,,,138482,,,,,,,,0.3588,,,,,,,,666,,,,,,,,106,,,,,,,,47,,,,,,,,0.0350066050198151,,,,,,,,0.0705705705705706,,,,,,,,0.0496524329692155,,,,,,,,0,,,,,,,,0,,,,,,,,0.158415841584158,,,,,,,,0.8015,,,,,,,,0.0548216644649934,,,,,,,,0.0138705416116248,,,,,,,,0.023778071334214,,,,,,,,0.881770145310436,,,,,,,,303,,,
4821028,"Double Oak town, Texas",161,116,29,53,113,1007,171,2688,84,38,68,1038,30,34,0,1500,5,2124,74.7,92.9,74.7,79.1,Place,,,,,,3053,,,,,,,,138333,,,,,,,,0.3901,,,,,,,,652,,,,,,,,129,,,,,,,,44,,,,,,,,0.0422535211267606,,,,,,,,0.0674846625766871,,,,,,,,0.0655105973025048,,,,,,,,0.00333333333333333,,,,,,,,0,,,,,,,,0.216606498194946,,,,,,,,0.8035,,,,,,,,0.0560104814936128,,,,,,,,0.0124467736652473,,,,,,,,0.0275139207337046,,,,,,,,0.880445463478546,,,,,,,,277,,
4821028,"Double Oak town, Texas",121,112,37,43,166,1051,219,2637,82,54,34,1013,31,34,0,1521,4,2128,82,95.4,67.4,83.2,Place,,,,,,,3065,,,,,,,,151958,,,,,,,,0.3831,,,,,,,,704,,,,,,,,126,,,,,,,,36,,,,,,,,0.0411092985318108,,,,,,,,0.0511363636363636,,,,,,,,0.033563672260612,,,,,,,,0.00262984878369494,,,,,,,,0,,,,,,,,0.266094420600858,,,,,,,,0.82,,,,,,,,0.0714518760195759,,,,,,,,0.0176182707993475,,,,,,,,0.0267536704730832,,,,,,,,0.860358890701468,,,,,,,,233,
4821028,"Double Oak town, Texas",122,112,26,57,184,922,268,2537,90,66,26,997,25,35,0,1387,5,2206,86,78.9,62.2,79.7,Place,,,,,,,,3066,,,,,,,,144313,,,,,,,,0.3815,,,,,,,,626,,,,,,,,136,,,,,,,,33,,,,,,,,0.0443574690150033,,,,,,,,0.0527156549520767,,,,,,,,0.0260782347041123,,,,,,,,0.00360490266762797,,,,,,,,0,,,,,,,,0.213675213675214,,,,,,,,0.767,,,,,,,,0.0874103065883888,,,,,,,,0.0215264187866928,,,,,,,,0.0293542074363992,,,,,,,,0.827462491846054,,,,,,,,234
4817917,"Cross Timber town, Texas",20,23,0,18,49,23,10,249,0,0,25,88,15,6,0,149,0,170,85.9,83.3,48.3,36,Place,265,,,,,,,,79500,,,,,,,,0.2856,,,,,,,,46,,,,,,,,3,,,,,,,,0,,,,,,,,0.0113207547169811,,,,,,,,0,,,,,,,,0.284090909090909,,,,,,,,0,,,,,,,,,,,,,,,,0.697674418604651,,,,,,,,0.63375,,,,,,,,0.0377358490566038,,,,,,,,0,,,,,,,,0,,,,,,,,0.939622641509434,,,,,,,,43,,,,,,,
4817917,"Cross Timber town, Texas",16,15,0,11,80,29,36,280,0,0,27,120,9,4,0,182,0,230,85.5,78.9,71.8,26.5,Place,,316,,,,,,,,85313,,,,,,,,0.3421,,,,,,,,51,,,,,,,,6,,,,,,,,0,,,,,,,,0.0189873417721519,,,,,,,,0,,,,,,,,0.225,,,,,,,,0,,,,,,,,,,,,,,,,0.580645161290323,,,,,,,,0.65675,,,,,,,,0.113924050632911,,,,,,,,0,,,,,,,,0,,,,,,,,0.886075949367089,,,,,,,,31,,,,,,
4817917,"Cross Timber town, Texas",14,6,5,8,58,36,21,255,0,0,20,96,9,2,1,143,0,196,79.7,97.1,47.2,34.2,Place,,,276,,,,,,,,81667,,,,,,,,0.3204,,,,,,,,56,,,,,,,,6,,,,,,,,0,,,,,,,,0.0217391304347826,,,,,,,,0,,,,,,,,0.208333333333333,,,,,,,,0,,,,,,,,0.2,,,,,,,,0.9,,,,,,,,0.6455,,,,,,,,0.0760869565217391,,,,,,,,0,,,,,,,,0,,,,,,,,0.923913043478261,,,,,,,,20,,,,,
4817917,"Cross Timber town, Texas",18,8,4,17,71,35,46,249,0,0,15,107,9,2,1,174,0,218,88.9,94.7,77.8,89.7,Place,,,,295,,,,,,,,90625,,,,,,,,0.3592,,,,,,,,47,,,,,,,,13,,,,,,,,0,,,,,,,,0.0440677966101695,,,,,,,,0,,,,,,,,0.14018691588785,,,,,,,,0,,,,,,,,0.25,,,,,,,,0.692307692307692,,,,,,,,0.87775,,,,,,,,0.155932203389831,,,,,,,,0,,,,,,,,0,,,,,,,,0.84406779661017,,,,,,,,26,,,,
4817917,"Cross Timber town, Texas",14,3,5,20,63,47,67,241,0,0,12,108,6,2,1,160,0,229,83.3,100,65.4,95.8,Place,,,,,308,,,,,,,,96250,,,,,,,,0.3649,,,,,,,,57,,,,,,,,12,,,,,,,,0,,,,,,,,0.038961038961039,,,,,,,,0,,,,,,,,0.111111111111111,,,,,,,,0,,,,,,,,0.2,,,,,,,,0.705882352941177,,,,,,,,0.86125,,,,,,,,0.217532467532468,,,,,,,,0,,,,,,,,0,,,,,,,,0.782467532467532,,,,,,,,17,,,
4817917,"Cross Timber town, Texas",9,10,10,15,80,58,48,300,0,0,13,123,5,4,1,188,0,249,100,100,81,78.8,Place,,,,,,348,,,,,,,,91964,,,,,,,,0.3526,,,,,,,,80,,,,,,,,6,,,,,,,,0,,,,,,,,0.0172413793103448,,,,,,,,0,,,,,,,,0.105691056910569,,,,,,,,0,,,,,,,,0.1,,,,,,,,0.526315789473684,,,,,,,,0.8995,,,,,,,,0.137931034482759,,,,,,,,0,,,,,,,,0,,,,,,,,0.862068965517241,,,,,,,,19,,
4817917,"Cross Timber town, Texas",9,11,14,21,72,63,42,314,0,0,7,112,5,4,1,167,0,250,100,100,75.8,64.4,Place,,,,,,,356,,,,,,,,92500,,,,,,,,0.3494,,,,,,,,86,,,,,,,,10,,,,,,,,0,,,,,,,,0.0280898876404494,,,,,,,,0,,,,,,,,0.0625,,,,,,,,0,,,,,,,,0.0714285714285714,,,,,,,,0.5,,,,,,,,0.8505,,,,,,,,0.117977528089888,,,,,,,,0,,,,,,,,0,,,,,,,,0.882022471910112,,,,,,,,20,
4817917,"Cross Timber town, Texas",12,16,4,21,66,38,38,267,0,0,8,97,9,6,0,134,0,211,100,80,81.8,56.5,Place,,,,,,,,305,,,,,,,,71042,,,,,,,,0.3656,,,,,,,,66,,,,,,,,10,,,,,,,,0,,,,,,,,0.0327868852459016,,,,,,,,0,,,,,,,,0.0824742268041237,,,,,,,,0,,,,,,,,0,,,,,,,,0.642857142857143,,,,,,,,0.79575,,,,,,,,0.124590163934426,,,,,,,,0,,,,,,,,0,,,,,,,,0.875409836065574,,,,,,,,28
4829972,"Godley city, Texas",34,57,47,107,204,92,109,1037,5,0,184,426,22,4,9,496,0,733,78.5,81.8,58.3,13.6,Place,1161,,,,,,,,41645,,,,,,,,0.3958,,,,,,,,337,,,,,,,,140,,,,,,,,51,,,,,,,,0.120585701981051,,,,,,,,0.1513353115727,,,,,,,,0.431924882629108,,,,,,,,0,,,,,,,,0.191489361702128,,,,,,,,0.483516483516484,,,,,,,,0.5805,,,,,,,,0.0938845822566753,,,,,,,,0,,,,,,,,0.00430663221360896,,,,,,,,0.893195521102498,,,,,,,,91,,,,,,,
4829972,"Godley city, Texas",39,39,58,96,163,91,123,1001,0,0,180,391,23,11,8,408,0,687,72.9,68,55.4,20,Place,,1124,,,,,,,,43750,,,,,,,,0.3664,,,,,,,,359,,,,,,,,166,,,,,,,,59,,,,,,,,0.147686832740214,,,,,,,,0.164345403899721,,,,,,,,0.460358056265985,,,,,,,,0,,,,,,,,0.137931034482759,,,,,,,,0.58974358974359,,,,,,,,0.54075,,,,,,,,0.109430604982206,,,,,,,,0,,,,,,,,0,,,,,,,,0.890569395017794,,,,,,,,78,,,,,,
4829972,"Godley city, Texas",58,36,60,98,188,95,154,1048,0,0,172,386,28,12,8,463,0,696,69.4,70.6,64.9,29.3,Place,,,1202,,,,,,,,47500,,,,,,,,0.3647,,,,,,,,412,,,,,,,,173,,,,,,,,66,,,,,,,,0.143926788685524,,,,,,,,0.160194174757282,,,,,,,,0.44559585492228,,,,,,,,0,,,,,,,,0.133333333333333,,,,,,,,0.595744680851064,,,,,,,,0.5855,,,,,,,,0.128119800332779,,,,,,,,0,,,,,,,,0,,,,,,,,0.871880199667221,,,,,,,,94,,,,,
4829972,"Godley city, Texas",64,38,66,109,195,86,169,1067,0,0,189,411,25,11,7,498,0,698,50.6,69.7,73.1,80.8,Place,,,,1237,,,,,,,,41699,,,,,,,,0.3766,,,,,,,,437,,,,,,,,201,,,,,,,,73,,,,,,,,0.162489894907033,,,,,,,,0.167048054919908,,,,,,,,0.45985401459854,,,,,,,,0,,,,,,,,0.106060606060606,,,,,,,,0.490196078431373,,,,,,,,0.6855,,,,,,,,0.136620856911884,,,,,,,,0,,,,,,,,0,,,,,,,,0.862570735650768,,,,,,,,102,,,,
4829972,"Godley city, Texas",86,43,62,92,188,79,175,1071,0,0,160,407,37,15,8,457,0,688,29.4,53.3,60.5,80.7,Place,,,,,1248,,,,,,,,40114,,,,,,,,0.4373,,,,,,,,431,,,,,,,,289,,,,,,,,120,,,,,,,,0.231570512820513,,,,,,,,0.278422273781903,,,,,,,,0.393120393120393,,,,,,,,0,,,,,,,,0.129032258064516,,,,,,,,0.573643410852713,,,,,,,,0.55975,,,,,,,,0.140224358974359,,,,,,,,0,,,,,,,,0,,,,,,,,0.858173076923077,,,,,,,,129,,,
4829972,"Godley city, Texas",77,38,34,97,213,92,156,1026,0,0,133,389,41,9,0,489,0,731,45.9,49.4,62.7,84.6,Place,,,,,,1187,,,,,,,,43958,,,,,,,,0.3985,,,,,,,,341,,,,,,,,240,,,,,,,,97,,,,,,,,0.202190395956192,,,,,,,,0.284457478005865,,,,,,,,0.341902313624679,,,,,,,,0,,,,,,,,0,,,,,,,,0.71304347826087,,,,,,,,0.6065,,,,,,,,0.131423757371525,,,,,,,,0,,,,,,,,0,,,,,,,,0.864363942712721,,,,,,,,115,,
4829972,"Godley city, Texas",68,48,24,85,193,73,163,975,0,0,127,374,37,18,0,477,0,659,30.8,50.6,67.7,80.8,Place,,,,,,,1142,,,,,,,,44773,,,,,,,,0.4281,,,,,,,,367,,,,,,,,218,,,,,,,,83,,,,,,,,0.190893169877408,,,,,,,,0.226158038147139,,,,,,,,0.339572192513369,,,,,,,,0,,,,,,,,0,,,,,,,,0.637931034482759,,,,,,,,0.57475,,,,,,,,0.142732049036778,,,,,,,,0,,,,,,,,0,,,,,,,,0.853765323992995,,,,,,,,116,
4829972,"Godley city, Texas",73,50,16,67,196,78,130,825,0,0,124,343,36,30,2,417,0,583,30.8,44.1,68.5,78.1,Place,,,,,,,,961,,,,,,,,47031,,,,,,,,0.43,,,,,,,,255,,,,,,,,164,,,,,,,,53,,,,,,,,0.170655567117586,,,,,,,,0.207843137254902,,,,,,,,0.361516034985423,,,,,,,,0,,,,,,,,0.125,,,,,,,,0.585365853658537,,,,,,,,0.55375,,,,,,,,0.135275754422477,,,,,,,,0,,,,,,,,0,,,,,,,,0.858480749219563,,,,,,,,123
4862240,"Rio Vista city, Texas",16,29,33,41,193,27,78,774,0,0,49,317,14,19,4,367,0,556,87.1,86.7,58.1,6.5,Place,874,,,,,,,,52344,,,,,,,,0.3768,,,,,,,,273,,,,,,,,127,,,,,,,,48,,,,,,,,0.145308924485126,,,,,,,,0.175824175824176,,,,,,,,0.154574132492114,,,,,,,,0,,,,,,,,0.121212121212121,,,,,,,,0.622222222222222,,,,,,,,0.596,,,,,,,,0.0892448512585813,,,,,,,,0,,,,,,,,0,,,,,,,,0.88558352402746,,,,,,,,45,,,,,,,
4862240,"Rio Vista city, Texas",28,22,16,57,165,22,84,741,0,0,54,306,19,12,4,353,0,560,86.1,80,46.2,6,Place,,841,,,,,,,,51667,,,,,,,,0.3737,,,,,,,,231,,,,,,,,131,,,,,,,,56,,,,,,,,0.15576694411415,,,,,,,,0.242424242424242,,,,,,,,0.176470588235294,,,,,,,,0,,,,,,,,0.25,,,,,,,,0.76,,,,,,,,0.54575,,,,,,,,0.0998810939357907,,,,,,,,0,,,,,,,,0,,,,,,,,0.881093935790725,,,,,,,,50,,,,,,
4862240,"Rio Vista city, Texas",49,38,33,76,160,37,108,877,0,0,97,345,19,13,1,413,0,590,86.2,74.4,40.8,10.1,Place,,,1006,,,,,,,,54250,,,,,,,,0.3721,,,,,,,,329,,,,,,,,175,,,,,,,,68,,,,,,,,0.173956262425447,,,,,,,,0.206686930091185,,,,,,,,0.281159420289855,,,,,,,,0,,,,,,,,0.0303030303030303,,,,,,,,0.436781609195402,,,,,,,,0.52875,,,,,,,,0.107355864811133,,,,,,,,0,,,,,,,,0,,,,,,,,0.871769383697813,,,,,,,,87,,,,,
